Time,Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,Chassis Yaw Rate,ABS Active,TC Active,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR
482.8,133.48,26.5,0.0,70.7,0.258,-1.113,-0.1534,-2.64,1.0,0.0,1.16,0.7,2.78,3.38
482.85,131.36,25.7,0.0,70.7,0.246,-0.982,-0.271,-0.94,1.0,0.0,1.21,0.79,2.64,3.27
482.9,129.94,25.6,0.0,70.7,0.288,-1.051,-0.2053,0.43,1.0,0.0,1.14,0.77,2.47,3.11
482.95,127.72,25.5,0.0,70.7,0.189,-0.962,-0.2643,1.97,1.0,0.0,0.94,0.56,2.12,2.74
483.0,126.38,25.5,0.0,68.75,0.192,-0.999,-0.2863,3.42,1.0,0.0,0.79,0.47,1.87,2.53
483.05,124.49,25.2,0.0,51.17,0.159,-0.924,-0.2605,4.96,1.0,0.0,0.5,0.18,1.45,2.04
483.1,122.87,25.0,0.0,29.36,0.125,-0.697,-0.3546,6.81,0.0,0.0,0.14,-0.11,0.91,1.6
483.15,122.08,23.9,0.0,11.5,0.079,-0.403,-0.1676,8.66,0.0,0.0,-0.1,-0.3,0.49,1.17
483.2,121.67,22.1,0.0,0.0,-0.049,-0.104,-0.3871,11.13,0.0,0.0,-0.42,-0.59,-0.14,0.52
483.25,121.49,19.8,0.0,0.0,-0.205,-0.089,-0.2459,12.76,0.0,0.0,-0.84,-0.73,-0.75,-0.08
483.3,121.3,14.7,0.0,0.0,-0.215,-0.074,-0.4941,13.72,0.0,0.0,-1.02,-0.83,-1.28,-0.7
483.35,121.2,12.0,0.0,0.0,-0.31,-0.075,-0.468,13.07,0.0,0.0,-1.29,-0.83,-1.65,-1.02
483.4,121.04,5.4,0.0,0.0,-0.283,-0.076,-0.4108,11.98,0.0,0.0,-1.31,-0.61,-1.89,-1.41
483.45,120.93,-4.2,62.11,0.0,-0.31,-0.018,-0.4821,11.74,0.0,0.0,-1.18,-0.48,-2.37,-1.74
483.5,121.04,-9.2,100.0,0.0,-0.405,0.124,-0.1825,9.01,0.0,0.0,-1.03,-0.31,-2.47,-1.84
483.55,121.2,-10.8,100.0,0.0,-0.391,0.151,-0.1867,6.93,0.0,0.0,-0.9,-0.35,-2.34,-1.8
483.6,121.5,-10.4,100.0,0.0,-0.405,0.17,-0.0401,3.45,0.0,0.0,-0.76,-0.51,-2.03,-1.51
483.65,121.83,-10.0,100.0,0.0,-0.367,0.191,0.0535,0.55,0.0,0.0,-0.56,-0.57,-1.62,-1.21
483.7,122.17,-10.1,100.0,0.0,-0.288,0.208,0.1129,-1.82,0.0,0.0,-0.33,-0.52,-1.21,-0.91
483.75,122.46,-10.2,100.0,0.0,-0.215,0.22,0.1379,-3.35,0.0,0.0,-0.16,-0.42,-0.89,-0.66
483.8,122.89,-9.7,100.0,0.0,-0.096,0.234,0.1195,-4.94,0.0,0.0,0.08,-0.24,-0.47,-0.31
483.85,123.33,-8.5,100.0,0.0,0.01,0.246,0.0705,-5.61,0.0,0.0,0.26,-0.06,-0.1,0.03
483.9,123.81,-7.7,100.0,0.0,0.115,0.258,0.0309,-5.77,0.0,0.0,0.45,0.17,0.2,0.32
483.95,124.31,-5.8,100.0,0.0,0.176,0.268,-0.0047,-5.7,0.0,0.0,0.54,0.32,0.39,0.52
484.0,124.68,-1.5,100.0,0.0,0.162,0.277,-0.0216,-5.23,0.0,0.0,0.39,0.21,0.48,0.62
484.05,125.19,6.5,100.0,0.0,0.115,0.287,-0.0292,-3.57,0.0,0.0,0.06,-0.06,0.53,0.68
484.1,125.74,13.8,100.0,0.0,0.008,0.292,-0.0264,-0.07,0.0,0.0,-0.37,-0.46,0.46,0.63
484.15,126.3,17.9,100.0,0.0,-0.075,0.298,-0.0223,3.9,0.0,0.0,-0.61,-0.67,0.23,0.4
484.2,126.72,18.9,100.0,0.0,-0.139,0.302,-0.017,6.43,0.0,0.0,-0.73,-0.78,-0.01,0.16
484.25,127.3,18.9,100.0,0.0,-0.234,0.307,-0.0079,9.04,0.0,0.0,-0.87,-0.92,-0.38,-0.22
484.3,127.86,18.7,100.0,0.0,-0.327,0.31,0.0,10.63,0.0,0.0,-1.06,-1.11,-0.72,-0.56
484.35,128.45,18.6,100.0,0.0,-0.416,0.314,0.0018,11.69,0.0,0.0,-1.27,-1.33,-1.05,-0.89
484.4,128.87,18.5,100.0,0.0,-0.47,0.315,0.0001,12.21,0.0,0.0,-1.43,-1.49,-1.26,-1.11
484.45,129.46,18.0,100.0,0.0,-0.53,0.318,-0.0048,12.69,0.0,0.0,-1.61,-1.67,-1.53,-1.37
484.5,130.05,17.5,100.0,0.0,-0.579,0.321,-0.0098,12.95,0.0,0.0,-1.79,-1.84,-1.77,-1.6
484.55,130.67,17.0,100.0,0.0,-0.621,0.323,-0.0149,13.09,0.0,0.0,-1.95,-2.0,-1.98,-1.81
484.6,131.06,16.6,100.0,0.0,-0.64,0.325,-0.0177,13.12,0.0,0.0,-2.03,-2.09,-2.1,-1.92
484.65,131.64,15.8,100.0,0.0,-0.667,0.328,-0.0197,13.09,0.0,0.0,-2.14,-2.19,-2.26,-2.07
484.7,132.23,14.9,100.0,0.0,-0.687,0.33,-0.0206,12.97,0.0,0.0,-2.23,-2.27,-2.39,-2.2
484.75,132.82,13.5,100.0,0.0,-0.7,0.333,-0.0203,12.72,0.0,0.0,-2.27,-2.31,-2.49,-2.3
484.8,133.25,12.2,100.0,0.0,-0.704,0.336,-0.0194,12.46,0.0,0.0,-2.27,-2.3,-2.55,-2.35
484.85,133.84,10.6,100.0,0.0,-0.705,0.338,-0.019,11.93,0.0,0.0,-2.24,-2.26,-2.6,-2.4
484.9,134.47,8.6,100.0,0.0,-0.698,0.342,-0.0191,11.16,0.0,0.0,-2.17,-2.18,-2.62,-2.42
484.95,134.88,6.6,100.0,0.0,-0.688,0.345,-0.0194,10.58,0.0,0.0,-2.09,-2.09,-2.61,-2.41
485.0,135.52,4.9,100.0,0.0,-0.672,0.348,-0.0185,9.49,0.0,0.0,-1.99,-1.99,-2.55,-2.35
485.05,136.18,3.9,100.0,0.0,-0.651,0.351,-0.0162,8.32,0.0,0.0,-1.89,-1.88,-2.44,-2.24
485.1,136.59,2.3,100.0,0.0,-0.63,0.353,-0.0145,7.58,0.0,0.0,-1.78,-1.77,-2.35,-2.15
485.15,137.27,-0.8,100.0,0.0,-0.583,0.357,-0.0128,6.23,0.0,0.0,-1.55,-1.52,-2.17,-1.97
485.2,137.96,-3.8,100.0,0.0,-0.509,0.361,-0.0117,4.45,0.0,0.0,-1.2,-1.17,-1.95,-1.76
485.25,138.43,-5.9,100.0,0.0,-0.453,0.363,-0.0113,2.99,0.0,0.0,-0.99,-0.96,-1.77,-1.58
485.3,139.11,-7.8,100.0,0.0,-0.371,0.365,-0.0088,0.87,0.0,0.0,-0.73,-0.7,-1.46,-1.28
485.35,139.83,-8.8,100.0,0.0,-0.267,0.366,-0.0057,-1.34,0.0,0.0,-0.45,-0.42,-1.1,-0.92
485.4,140.33,-9.4,100.0,0.0,-0.188,0.367,-0.0034,-2.7,0.0,0.0,-0.26,-0.23,-0.83,-0.67
485.45,141.07,-9.6,100.0,0.0,-0.07,0.366,-0.0021,-4.42,0.0,0.0,-0.01,0.02,-0.46,-0.3
485.5,141.76,-9.6,100.0,0.0,0.037,0.365,-0.0012,-5.64,0.0,0.0,0.22,0.24,-0.13,0.02
485.55,142.23,-9.6,100.0,0.0,0.103,0.364,0.0005,-6.24,0.0,0.0,0.36,0.39,0.08,0.21
485.6,142.96,-9.6,100.0,0.0,0.196,0.363,0.0043,-6.91,0.0,0.0,0.57,0.6,0.36,0.49
485.65,143.69,-9.7,100.0,0.0,0.273,0.362,0.0041,-7.34,0.0,0.0,0.77,0.79,0.59,0.72
485.7,144.14,-10.4,100.0,0.0,0.319,0.361,0.0018,-7.57,0.0,0.0,0.91,0.93,0.72,0.85
485.75,144.9,-11.5,100.0,0.0,0.385,0.359,-0.0041,-8.03,0.0,0.0,1.14,1.16,0.9,1.04
485.8,145.61,-12.0,100.0,0.0,0.432,0.357,-0.0095,-8.56,0.0,0.0,1.3,1.32,1.05,1.2
485.85,146.05,-12.2,100.0,0.0,0.458,0.357,-0.0113,-8.88,0.0,0.0,1.39,1.41,1.15,1.3
485.9,146.75,-11.9,100.0,0.0,0.494,0.356,-0.0129,-9.27,0.0,0.0,1.49,1.51,1.3,1.46
485.95,147.41,-11.2,100.0,0.0,0.521,0.356,-0.0131,-9.46,0.0,0.0,1.57,1.59,1.43,1.59
486.0,147.88,-10.6,100.0,0.0,0.536,0.355,-0.013,-9.49,0.0,0.0,1.61,1.63,1.51,1.67
486.05,148.57,-9.5,100.0,0.0,0.553,0.356,-0.0129,-9.36,0.0,0.0,1.63,1.66,1.61,1.78
486.1,149.26,-9.0,100.0,0.0,0.567,0.355,-0.0128,-9.07,0.0,0.0,1.68,1.71,1.68,1.85
486.15,149.73,-8.6,100.0,0.0,0.575,0.355,-0.0132,-8.86,0.0,0.0,1.7,1.73,1.71,1.89
486.2,150.38,-7.7,100.0,0.0,0.577,0.356,-0.013,-8.49,0.0,0.0,1.69,1.73,1.74,1.92
486.25,151.06,-6.4,100.0,0.0,0.574,0.356,-0.013,-8.02,0.0,0.0,1.66,1.7,1.75,1.92
486.3,151.49,-5.7,100.0,0.0,0.567,0.357,-0.0135,-7.66,0.0,0.0,1.61,1.65,1.74,1.92
486.35,152.18,-4.2,100.0,0.0,0.55,0.358,-0.0137,-6.97,0.0,0.0,1.52,1.56,1.7,1.88
486.4,152.88,-2.7,100.0,0.0,0.528,0.359,-0.0128,-6.13,0.0,0.0,1.41,1.45,1.63,1.81
486.45,153.32,-1.1,100.0,0.0,0.504,0.36,-0.0118,-5.5,0.0,0.0,1.3,1.34,1.57,1.75
486.5,153.98,2.1,100.0,0.0,0.456,0.362,-0.01,-4.32,0.0,0.0,1.06,1.12,1.45,1.63
486.55,154.69,5.0,100.0,0.0,0.389,0.364,-0.009,-2.61,0.0,0.0,0.8,0.85,1.28,1.46
486.6,155.22,6.0,100.0,0.0,0.333,0.365,-0.0078,-1.15,0.0,0.0,0.62,0.67,1.12,1.29
486.65,155.91,5.9,100.0,0.0,0.266,0.365,-0.0057,0.61,0.0,0.0,0.47,0.52,0.86,1.02
486.7,156.6,4.7,100.0,0.0,0.202,0.365,-0.0023,1.91,0.0,0.0,0.37,0.42,0.58,0.74
486.75,157.06,2.5,100.0,0.0,0.166,0.364,-0.0005,2.34,0.0,0.0,0.36,0.4,0.41,0.56
486.8,157.79,-1.8,100.0,0.0,0.135,0.363,0.0014,2.07,0.0,0.0,0.42,0.47,0.17,0.31
486.85,158.52,-5.0,100.0,0.0,0.117,0.362,0.0024,0.77,0.0,0.0,0.46,0.5,0.04,0.18
486.9,158.98,-6.2,100.0,0.0,0.113,0.362,0.0022,-0.32,0.0,0.0,0.46,0.5,0.01,0.15
486.95,159.71,-6.2,100.0,0.0,0.111,0.361,-0.0009,-1.91,0.0,0.0,0.41,0.46,0.05,0.19
487.0,160.43,-5.7,100.0,0.0,0.125,0.361,-0.0043,-2.98,0.0,0.0,0.39,0.44,0.14,0.28
487.05,160.89,-5.7,100.0,0.0,0.143,0.359,-0.0036,-3.45,0.0,0.0,0.42,0.47,0.21,0.35
487.1,161.61,-5.5,100.0,0.0,0.177,0.359,-0.0043,-4.01,0.0,0.0,0.49,0.54,0.32,0.46
487.15,162.33,-5.3,100.0,0.0,0.208,0.359,-0.004,-4.37,0.0,0.0,0.55,0.6,0.43,0.57
487.2,162.79,-4.7,100.0,0.0,0.223,0.359,-0.0031,-4.48,0.0,0.0,0.57,0.62,0.49,0.63
487.25,163.54,-3.2,100.0,0.0,0.238,0.358,-0.0015,-4.38,0.0,0.0,0.57,0.62,0.59,0.73
487.3,164.22,-1.8,100.0,0.0,0.239,0.359,-0.0014,-3.92,0.0,0.0,0.52,0.58,0.64,0.78
487.35,164.71,0.2,100.0,0.0,0.226,0.359,-0.0026,-3.37,0.0,0.0,0.44,0.5,0.65,0.8
487.4,165.43,2.1,100.0,0.0,0.202,0.359,-0.0059,-2.2,0.0,0.0,0.35,0.4,0.62,0.77
487.45,166.15,2.7,100.0,0.0,0.176,0.359,-0.0069,-0.92,0.0,0.0,0.29,0.35,0.54,0.69
487.5,166.6,2.7,100.0,0.0,0.157,0.359,-0.006,-0.24,0.0,0.0,0.26,0.32,0.46,0.61
487.55,167.29,2.8,100.0,0.0,0.121,0.359,-0.0038,0.57,0.0,0.0,0.19,0.25,0.33,0.48
487.6,168.01,3.2,100.0,0.0,0.07,0.358,-0.0028,1.29,0.0,0.0,0.07,0.12,0.2,0.34
487.65,168.5,3.1,100.0,0.0,0.039,0.358,-0.0029,1.71,0.0,0.0,0.01,0.06,0.1,0.24
487.7,169.18,3.0,100.0,0.0,-0.002,0.357,-0.0021,2.14,0.0,0.0,-0.07,-0.02,-0.02,0.11
487.75,169.9,2.6,100.0,0.0,-0.041,0.357,-0.0004,2.39,0.0,0.0,-0.15,-0.1,-0.14,-0.01
487.8,170.47,2.5,100.0,0.0,-0.068,0.356,0.0018,2.47,0.0,0.0,-0.2,-0.15,-0.23,-0.1
487.85,171.07,1.6,100.0,0.0,-0.086,0.356,0.0023,2.43,0.0,0.0,-0.22,-0.17,-0.3,-0.17
487.9,171.71,0.9,100.0,0.0,-0.101,0.355,0.0012,2.2,0.0,0.0,-0.25,-0.2,-0.36,-0.23
487.95,172.39,0.1,100.0,0.0,-0.104,0.355,-0.001,1.82,0.0,0.0,-0.23,-0.18,-0.39,-0.26
488.0,172.87,-0.7,100.0,0.0,-0.102,0.355,-0.003,1.46,0.0,0.0,-0.21,-0.16,-0.4,-0.26
488.05,174.04,-1.5,100.0,0.0,-0.081,0.354,-0.005,0.38,0.0,0.0,-0.16,-0.11,-0.35,-0.21
488.1,174.23,-1.5,100.0,0.0,-0.078,0.354,-0.0052,0.22,0.0,0.0,-0.16,-0.1,-0.34,-0.2
488.15,174.94,-1.5,100.0,0.0,-0.06,0.354,-0.0047,-0.27,0.0,0.0,-0.13,-0.07,-0.28,-0.14
488.2,175.46,-1.5,100.0,0.0,-0.045,0.354,-0.0039,-0.54,0.0,0.0,-0.1,-0.04,-0.22,-0.09
488.25,176.14,-1.9,100.0,0.0,-0.019,0.353,-0.003,-0.84,0.0,0.0,-0.03,0.03,-0.16,-0.02
488.3,176.77,-2.3,100.0,0.0,0.009,0.352,-0.0024,-1.17,0.0,0.0,0.04,0.1,-0.1,0.04
488.35,177.26,-2.5,100.0,0.0,0.026,0.352,-0.0021,-1.45,0.0,0.0,0.08,0.14,-0.05,0.09
488.4,177.93,-2.5,100.0,0.0,0.05,0.352,-0.0001,-1.75,0.0,0.0,0.13,0.19,0.03,0.16
488.45,178.6,-2.5,100.0,0.0,0.074,0.352,0.0009,-1.97,0.0,0.0,0.18,0.24,0.1,0.23
488.5,179.23,-2.5,100.0,0.0,0.095,0.351,0.0006,-2.12,0.0,0.0,0.23,0.29,0.16,0.29
488.55,179.9,-2.5,100.0,0.0,0.115,0.35,-0.001,-2.24,0.0,0.0,0.28,0.33,0.21,0.34
488.6,180.56,-2.3,100.0,0.0,0.129,0.349,-0.0023,-2.31,0.0,0.0,0.31,0.36,0.26,0.39
488.65,181.0,-2.0,100.0,0.0,0.137,0.348,-0.0031,-2.32,0.0,0.0,0.32,0.37,0.29,0.42
488.7,181.66,-1.1,100.0,0.0,0.143,0.347,-0.0035,-2.2,0.0,0.0,0.32,0.37,0.32,0.46
488.75,182.36,1.0,100.0,0.0,0.125,0.347,-0.0039,-1.78,0.0,0.0,0.2,0.26,0.34,0.48
488.8,182.87,2.5,100.0,0.0,0.105,0.346,-0.0044,-1.12,0.0,0.0,0.12,0.18,0.33,0.47
488.85,183.53,3.5,100.0,0.0,0.079,0.346,-0.0056,-0.02,0.0,0.0,0.05,0.1,0.28,0.42
488.9,184.19,3.2,100.0,0.0,0.057,0.345,-0.0046,0.94,0.0,0.0,0.02,0.08,0.18,0.32
488.95,184.66,2.7,100.0,0.0,0.037,0.345,-0.0028,1.43,0.0,0.0,0.0,0.06,0.1,0.24
489.0,185.35,2.3,100.0,0.0,0.005,0.344,-0.001,1.82,0.0,0.0,-0.05,0.0,-0.02,0.12
489.05,185.83,2.3,100.0,0.0,-0.022,0.343,-0.0002,1.98,0.0,0.0,-0.11,-0.06,-0.09,0.04
489.1,186.48,2.1,100.0,0.0,-0.053,0.342,-0.0001,2.14,0.0,0.0,-0.17,-0.12,-0.18,-0.05
489.15,187.16,1.3,100.0,0.0,-0.073,0.341,0.0008,2.12,0.0,0.0,-0.19,-0.14,-0.26,-0.13
489.2,187.63,0.5,100.0,0.0,-0.079,0.339,0.0009,1.96,0.0,0.0,-0.18,-0.13,-0.3,-0.18
489.25,187.96,-0.3,100.0,0.0,-0.093,-0.073,-0.011,1.4,0.0,0.0,-0.17,-0.14,-0.34,-0.21
489.3,188.63,-0.3,100.0,0.0,-0.099,0.296,-0.0128,1.18,0.0,0.0,-0.2,-0.19,-0.37,-0.23
489.35,189.13,-0.3,100.0,0.0,-0.094,0.237,-0.0053,0.79,0.0,0.0,-0.16,-0.2,-0.34,-0.18
489.4,189.58,-0.3,100.0,0.0,-0.082,0.237,0.0022,0.52,0.0,0.0,-0.13,-0.2,-0.31,-0.15
489.45,189.94,-0.5,100.0,0.0,-0.073,0.238,0.0043,0.34,0.0,0.0,-0.11,-0.18,-0.29,-0.13
489.5,190.39,-0.5,100.0,0.0,-0.063,0.238,0.0053,0.11,0.0,0.0,-0.09,-0.17,-0.26,-0.1
489.55,190.87,-0.5,100.0,0.0,-0.051,0.239,0.0019,-0.09,0.0,0.0,-0.06,-0.14,-0.23,-0.07
489.6,191.2,-0.7,100.0,0.0,-0.04,0.239,0.0003,-0.22,0.0,0.0,-0.04,-0.11,-0.2,-0.05
489.65,191.7,-1.1,100.0,0.0,-0.02,0.24,-0.0003,-0.46,0.0,0.0,0.01,-0.05,-0.15,-0.0
489.7,192.03,-1.5,100.0,0.0,-0.004,0.24,-0.0003,-0.64,0.0,0.0,0.06,-0.0,-0.12,0.03
489.75,192.49,-2.7,100.0,0.0,0.026,0.24,-0.0011,-1.03,0.0,0.0,0.16,0.1,-0.07,0.07
489.8,192.97,-4.2,100.0,0.0,0.067,0.239,-0.0024,-1.71,0.0,0.0,0.29,0.23,-0.01,0.14
489.85,193.27,-4.8,100.0,0.0,0.091,0.239,-0.0031,-2.25,0.0,0.0,0.35,0.3,0.04,0.19
489.9,193.7,-5.1,100.0,0.0,0.125,0.239,-0.0027,-3.02,0.0,0.0,0.43,0.37,0.14,0.28
489.95,194.16,-5.0,100.0,0.0,0.16,0.239,-0.0005,-3.65,0.0,0.0,0.5,0.44,0.25,0.4
490.0,194.61,-4.6,100.0,0.0,0.196,0.238,0.0004,-4.05,0.0,0.0,0.57,0.51,0.37,0.52
490.05,195.01,-4.1,100.0,0.0,0.222,0.238,-0.0001,-4.23,0.0,0.0,0.61,0.55,0.47,0.62
490.1,195.46,-3.6,100.0,0.0,0.25,0.237,-0.0015,-4.23,0.0,0.0,0.67,0.61,0.56,0.71
490.15,195.88,-2.8,100.0,0.0,0.268,0.237,-0.0033,-4.12,0.0,0.0,0.7,0.65,0.63,0.79
490.2,196.18,-2.1,100.0,0.0,0.272,0.237,-0.0037,-3.93,0.0,0.0,0.68,0.63,0.67,0.83
490.25,196.6,-0.0,100.0,0.0,0.266,0.238,-0.0037,-3.4,0.0,0.0,0.62,0.57,0.7,0.86
490.3,197.02,1.5,100.0,0.0,0.247,0.238,-0.0046,-2.55,0.0,0.0,0.53,0.48,0.7,0.86
490.35,197.47,3.1,100.0,0.0,0.217,0.239,-0.0066,-1.37,0.0,0.0,0.43,0.38,0.65,0.81
490.4,197.89,3.3,100.0,0.0,0.188,0.239,-0.0065,-0.21,0.0,0.0,0.37,0.32,0.55,0.71
490.45,198.2,3.0,100.0,0.0,0.163,-0.081,-0.0115,0.9,0.0,0.0,0.31,0.26,0.41,0.57
490.5,198.05,2.8,100.0,0.0,0.119,-0.083,-0.0163,1.57,0.0,0.0,0.25,0.16,0.26,0.42
490.55,198.18,2.8,100.0,0.0,0.031,0.878,0.0229,1.93,0.0,0.0,0.16,0.0,0.09,0.27
490.6,198.95,2.6,100.0,0.0,0.018,0.372,0.0185,2.1,0.0,0.0,0.1,-0.08,-0.01,0.19
490.65,199.55,2.5,100.0,0.0,-0.025,0.302,0.0129,2.34,0.0,0.0,0.01,-0.18,-0.12,0.07
490.7,200.1,2.3,100.0,0.0,-0.059,0.302,0.0028,2.48,0.0,0.0,-0.09,-0.24,-0.21,-0.04
490.75,200.71,2.0,100.0,0.0,-0.089,0.301,0.0014,2.53,0.0,0.0,-0.18,-0.27,-0.29,-0.14
490.8,201.25,1.1,100.0,0.0,-0.109,0.3,0.005,2.41,0.0,0.0,-0.22,-0.27,-0.36,-0.23
490.85,201.63,0.0,100.0,0.0,-0.111,0.299,0.0058,2.17,0.0,0.0,-0.21,-0.24,-0.39,-0.27
490.9,202.16,-1.2,100.0,0.0,-0.111,0.297,0.0022,1.59,0.0,0.0,-0.19,-0.19,-0.42,-0.3
490.95,202.73,-2.3,100.0,0.0,-0.095,0.295,-0.0058,0.75,0.0,0.0,-0.14,-0.12,-0.41,-0.29
491.0,203.29,-3.3,100.0,0.0,-0.068,0.293,-0.0102,-0.19,0.0,0.0,-0.06,-0.04,-0.36,-0.23
491.05,203.82,-4.2,100.0,0.0,-0.034,0.292,-0.0105,-1.12,0.0,0.0,0.03,0.05,-0.28,-0.15
491.1,204.34,-4.4,100.0,0.0,0.004,0.291,-0.0092,-2.03,0.0,0.0,0.11,0.13,-0.17,-0.04
491.15,204.89,-4.4,100.0,0.0,0.048,0.289,-0.006,-2.8,0.0,0.0,0.2,0.21,-0.04,0.1
491.2,205.26,-4.4,100.0,0.0,0.08,0.288,-0.0029,-3.21,0.0,0.0,0.26,0.28,0.06,0.19
491.25,205.78,-4.4,100.0,0.0,0.126,0.287,0.001,-3.66,0.0,0.0,0.37,0.38,0.19,0.32
491.3,206.29,-4.3,100.0,0.0,0.169,0.285,0.0026,-3.98,0.0,0.0,0.46,0.47,0.32,0.45
491.35,206.8,-3.8,100.0,0.0,0.205,0.283,0.0024,-4.16,0.0,0.0,0.54,0.54,0.44,0.57
491.4,207.33,-3.5,100.0,0.0,0.236,0.281,0.0007,-4.18,0.0,0.0,0.61,0.61,0.54,0.68
491.45,207.83,-2.1,100.0,0.0,0.252,0.28,-0.0018,-4.0,0.0,0.0,0.62,0.61,0.62,0.76
491.5,208.33,-1.1,100.0,0.0,0.262,0.278,-0.0038,-3.6,0.0,0.0,0.61,0.61,0.68,0.82
491.55,208.85,-0.3,100.0,0.0,0.262,0.277,-0.0055,-2.98,0.0,0.0,0.6,0.6,0.7,0.84
491.6,209.23,-0.3,100.0,0.0,0.264,0.276,-0.0061,-2.52,0.0,0.0,0.61,0.61,0.69,0.84
491.65,209.72,-0.3,100.0,0.0,0.258,0.275,-0.0063,-2.02,0.0,0.0,0.61,0.61,0.66,0.81
491.7,210.18,-0.3,73.05,0.0,0.251,0.209,-0.0075,-1.59,0.0,0.0,0.59,0.59,0.62,0.76
491.75,210.33,-0.3,7.93,0.0,0.24,-0.048,-0.0171,-1.12,0.0,0.0,0.56,0.54,0.55,0.7
491.8,210.11,-0.3,0.0,0.0,0.214,-0.145,-0.0261,-0.8,0.0,0.0,0.54,0.46,0.48,0.63
491.85,209.84,-0.3,0.0,0.0,0.193,-0.147,-0.0212,-0.72,0.0,0.0,0.54,0.36,0.4,0.59
491.9,209.57,-0.3,0.0,0.0,0.175,-0.148,-0.0024,-0.73,0.0,0.0,0.54,0.27,0.34,0.55
491.95,209.31,-0.2,0.0,0.0,0.16,-0.148,0.0183,-0.77,0.0,0.0,0.53,0.19,0.29,0.51
492.0,209.04,0.0,0.0,0.0,0.144,-0.148,0.0286,-0.75,0.0,0.0,0.51,0.12,0.25,0.49
492.05,208.77,0.7,0.0,0.0,0.123,-0.147,0.0246,-0.62,0.0,0.0,0.46,0.05,0.21,0.46
492.1,208.54,1.3,0.0,0.0,0.103,-0.145,0.0126,-0.35,0.0,0.0,0.4,-0.01,0.18,0.43
492.15,208.26,1.5,0.0,0.0,0.083,-0.144,-0.002,0.07,0.0,0.0,0.34,-0.05,0.13,0.38
492.2,208.0,1.5,0.0,0.0,0.063,-0.143,-0.0097,0.45,0.0,0.0,0.29,-0.08,0.07,0.32
492.25,207.76,1.5,0.0,0.0,0.041,-0.143,-0.0109,0.75,0.0,0.0,0.24,-0.11,0.02,0.26
492.3,207.52,1.4,0.0,0.0,0.021,-0.142,-0.0091,0.98,0.0,0.0,0.2,-0.15,-0.04,0.2
492.35,207.26,1.4,0.0,0.0,-0.003,-0.142,-0.0062,1.16,0.0,0.0,0.15,-0.19,-0.11,0.14
492.4,207.02,1.3,0.0,0.0,-0.022,-0.142,-0.0034,1.29,0.0,0.0,0.11,-0.24,-0.16,0.08
492.45,206.77,0.9,0.0,0.0,-0.038,-0.142,-0.0014,1.34,0.0,0.0,0.09,-0.26,-0.21,0.03
492.5,206.52,0.3,0.0,0.0,-0.046,-0.142,0.0005,1.27,0.0,0.0,0.09,-0.26,-0.25,-0.01
492.55,206.26,-0.9,0.0,13.49,-0.046,-0.235,0.0066,1.02,0.0,0.0,0.11,-0.24,-0.28,-0.04
492.6,205.57,-1.9,0.0,25.39,-0.032,-0.516,-0.0021,0.54,0.0,0.0,0.16,-0.2,-0.29,-0.05
492.65,204.31,-2.5,0.0,28.17,-0.019,-0.623,-0.0105,-0.14,0.0,0.0,0.22,-0.18,-0.29,-0.02
492.7,203.36,-2.5,0.0,34.91,-0.013,-0.688,-0.0047,-0.55,0.0,0.0,0.25,-0.19,-0.27,0.02
492.75,201.97,-2.5,0.0,47.62,-0.001,-0.921,-0.0037,-0.91,0.0,0.0,0.3,-0.19,-0.24,0.08
492.8,200.28,-2.5,0.0,53.52,0.014,-1.049,-0.007,-1.21,0.0,0.0,0.35,-0.17,-0.2,0.16
492.85,198.02,-2.5,0.0,53.52,0.032,-1.08,-0.009,-1.58,0.0,0.0,0.43,-0.13,-0.15,0.27
492.9,196.3,-2.3,0.0,53.52,0.046,-1.082,-0.0115,-1.87,0.0,0.0,0.48,-0.11,-0.11,0.36
492.95,194.47,-2.1,0.0,51.95,0.063,-1.069,-0.0174,-2.17,0.0,0.0,0.53,-0.06,-0.05,0.45
493.0,192.45,-1.9,0.0,51.95,0.084,-1.05,-0.0285,-2.5,0.0,0.0,0.58,0.01,0.02,0.56
493.05,190.68,-1.5,0.0,51.95,0.099,-1.046,-0.0369,-2.73,0.0,0.0,0.61,0.05,0.1,0.65
493.1,189.02,-0.7,0.0,51.56,0.113,-1.04,-0.0396,-2.9,0.0,0.0,0.63,0.09,0.18,0.74
493.15,186.6,0.5,0.0,52.73,0.129,-1.038,-0.0364,-2.98,0.0,0.0,0.65,0.11,0.29,0.85
493.2,185.37,1.1,0.0,53.12,0.137,-1.052,-0.033,-2.93,0.0,0.0,0.66,0.13,0.35,0.91
493.25,183.02,1.5,0.0,53.12,0.152,-1.058,-0.0263,-2.8,0.0,0.0,0.71,0.17,0.43,0.99
493.3,181.33,1.5,0.0,53.12,0.166,-1.056,-0.0228,-2.78,0.0,0.0,0.76,0.22,0.48,1.04
493.35,179.54,1.5,0.0,53.12,0.179,-1.053,-0.0207,-2.79,0.0,0.0,0.81,0.26,0.52,1.09
493.4,177.76,1.5,0.0,53.12,0.19,-1.049,-0.0201,-2.84,0.0,0.0,0.84,0.29,0.56,1.13
